Circuit: * Z:\home\peter\repos\pwm-charge-controller\ltspice\pwm5.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.000366189 to 0.00036619
Heightened Def Con from 0.000366191 to 0.000366191
Heightened Def Con from 0.000366191 ++to 0.000366192
Heightened Def Con from 0.000366194 +to 0.000366195
Heightened Def Con from 0.000366201 to 0.000366201
Heightened Def Con from 0.000366201 to 0.000366201
Heightened Def Con from 0.000366202 to 0.000366203
Heightened Def Con from 0.000366203 to 0.000366203
Heightened Def Con from 0.000366203 to 0.000366203
Heightened Def Con from 0.000366203 to 0.000366204
Heightened Def Con from 0.00036621 to 0.000366211
Heightened Def Con from 0.000366339 to 0.000366339
Heightened Def Con from 0.000366339 +to 0.000366341
Heightened Def Con from 0.000366343 +to 0.000366343
Heightened Def Con from 0.000366343 to 0.000366344
Heightened Def Con from 0.000366344 ++to 0.000366344
Heightened Def Con from 0.000366344 +to 0.000366344
Heightened Def Con from 0.000366344 to 0.000366346
Heightened Def Con from 0.000366346 to 0.000366347
Heightened Def Con from 0.000366347 to 0.000366348
Heightened Def Con from 0.000366348 to 0.000366348
Heightened Def Con from 0.000366348 to 0.000366349
Heightened Def Con from 0.00036635 +to 0.000366351
Heightened Def Con from 0.000366358 to 0.000366358
Heightened Def Con from 0.000366358 +to 0.000366358
Heightened Def Con from 0.000366358 to 0.000366358
Heightened Def Con from 0.000366358 +to 0.000366359
Heightened Def Con from 0.000366361 to 0.000366362
Heightened Def Con from 0.000366372 +to 0.000366373
Heightened Def Con from 0.00036638 to 0.000366381
Heightened Def Con from 0.000366383 to 0.000366385
Heightened Def Con from 0.000366385 to 0.000366385
Heightened Def Con from 0.000366385 to 0.000366385
Heightened Def Con from 0.000366385 to 0.000366385
Heightened Def Con from 0.000366385 to 0.000366385
Heightened Def Con from 0.000366385 +to 0.000366386
Heightened Def Con from 0.000366386 ++to 0.000366387
Heightened Def Con from 0.000366387 +to 0.000366387
Heightened Def Con from 0.000366387 to 0.000366387
Heightened Def Con from 0.000366387 +to 0.000366388
Heightened Def Con from 0.000366388 to 0.000366389
Heightened Def Con from 0.000366391 to 0.000366392
Heightened Def Con from 0.000366392 to 0.000366393
Heightened Def Con from 0.000366393 to 0.000366393
Heightened Def Con from 0.000366393 +to 0.000366393
Heightened Def Con from 0.000366393 to 0.000366393
Heightened Def Con from 0.000366393 to 0.000366393
Heightened Def Con from 0.000366393 +to 0.000366394
Heightened Def Con from 0.000366394 ++to 0.000366394
Heightened Def Con from 0.000366394 to 0.000366394
Heightened Def Con from 0.000366394 to 0.000366394
Heightened Def Con from 0.000366394 to 0.000366395
Heightened Def Con from 0.000366395 +to 0.000366396
Heightened Def Con from 0.000366398 +to 0.000366399
Heightened Def Con from 0.000366399 to 0.000366399
Heightened Def Con from 0.000366399 ++to 0.0003664
Heightened Def Con from 0.000366402 to 0.000366403
Heightened Def Con from 0.000366406 +to 0.000366406
Heightened Def Con from 0.000366406 to 0.000366407
Heightened Def Con from 0.000366409 to 0.000366409
Heightened Def Con from 0.000366409 +++to 0.00036641
Heightened Def Con from 0.00036641 +to 0.00036641
Heightened Def Con from 0.00036641 to 0.000366411
Heightened Def Con from 0.000366411 to 0.000366411
Heightened Def Con from 0.000366411 to 0.000366412
Heightened Def Con from 0.000366415 to 0.000366415
Heightened Def Con from 0.000366415 to 0.000366417
Heightened Def Con from 0.000366419 to 0.00036642
Heightened Def Con from 0.00036642 to 0.00036642
Heightened Def Con from 0.00036642 to 0.00036642
Heightened Def Con from 0.00036642 to 0.000366421
Heightened Def Con from 0.000366424 to 0.000366425
Heightened Def Con from 0.000366425 to 0.000366426
Heightened Def Con from 0.000366426 to 0.000366426
Heightened Def Con from 0.000366426 +to 0.000366427
Heightened Def Con from 0.000366447 to 0.000366447
Heightened Def Con from 0.000366447 to 0.000366447
Heightened Def Con from 0.000366447 to 0.000366447
Heightened Def Con from 0.000366447 +to 0.000366447
Heightened Def Con from 0.000366448 to 0.000366448
Heightened Def Con from 0.000366448 to 0.000366448
Heightened Def Con from 0.000366448 to 0.000366449
Heightened Def Con from 0.00036645 to 0.000366451
Heightened Def Con from 0.000366451 to 0.000366452
Heightened Def Con from 0.000366458 +to 0.000366458
Heightened Def Con from 0.000366458 +++to 0.000366459
Heightened Def Con from 0.000366461 to 0.000366462
Heightened Def Con from 0.000366492 to 0.000366492
Heightened Def Con from 0.000366492 ++to 0.000366493
Heightened Def Con from 0.000366495 to 0.000366496
Heightened Def Con from 0.000366496 to 0.000366497
Heightened Def Con from 0.000366502 +to 0.000366503
Heightened Def Con from 0.000366505 +to 0.000366506
Heightened Def Con from 0.000366509 +to 0.00036651
Heightened Def Con from 0.000366512 to 0.000366512
Heightened Def Con from 0.000366513 to 0.000366514
Heightened Def Con from 0.000366516 to 0.000366518
Heightened Def Con from 0.00036652 to 0.000366521
Heightened Def Con from 0.000366551 to 0.000366552
Heightened Def Con from 0.000366554 +to 0.000366554
Heightened Def Con from 0.000366554 +++++to 0.000366555
Heightened Def Con from 0.000366555 to 0.000366556
Heightened Def Con from 0.000366563 to 0.000366563
Heightened Def Con from 0.000366563 to 0.000366564
Heightened Def Con from 0.000366564 +to 0.000366565
Heightened Def Con from 0.000366565 to 0.000366566
Heightened Def Con from 0.000366566 to 0.000366566
Heightened Def Con from 0.000366567 to 0.000366568
Heightened Def Con from 0.000366568 to 0.000366569
Heightened Def Con from 0.000366571 to 0.000366572
Heightened Def Con from 0.000366579 to 0.000366579
Heightened Def Con from 0.000366579 to 0.000366579
Heightened Def Con from 0.000366579 +to 0.00036658
Heightened Def Con from 0.000366583 ++to 0.000366583
Heightened Def Con from 0.000366583 +to 0.000366584
Heightened Def Con from 0.000366586 +to 0.000366586
Heightened Def Con from 0.000366587 +to 0.000366588
Heightened Def Con from 0.000366588 +to 0.000366589
Heightened Def Con from 0.00036659 to 0.00036659
Heightened Def Con from 0.00036659 to 0.000366591
Heightened Def Con from 0.000366653 to 0.000366654
Heightened Def Con from 0.000366654 to 0.000366655
Heightened Def Con from 0.000366655 to 0.000366656
Heightened Def Con from 0.000366656 to 0.000366656
Heightened Def Con from 0.000366656 +to 0.000366657
Heightened Def Con from 0.000366657 ++to 0.000366657
Heightened Def Con from 0.000366657 to 0.000366657
Heightened Def Con from 0.000366657 to 0.000366657
Heightened Def Con from 0.000366657 ++to 0.000366658
Heightened Def Con from 0.000366665 to 0.000366666
Heightened Def Con from 0.000366673 to 0.000366675
Heightened Def Con from 0.000366675 to 0.000366675
Heightened Def Con from 0.000366675 to 0.000366675
Heightened Def Con from 0.000366675 +to 0.000366676
Heightened Def Con from 0.000366678 ++to 0.00036668
Heightened Def Con from 0.000366682 to 0.000366683
Heightened Def Con from 0.000366937 to 0.000366937
Heightened Def Con from 0.000366937 +to 0.000366937
Heightened Def Con from 0.000366937 to 0.000366938
Heightened Def Con from 0.000366938 to 0.000366939
Heightened Def Con from 0.000366939 +to 0.00036694
Heightened Def Con from 0.000366946 to 0.000366947
Heightened Def Con from 0.000366965 to 0.000366966
Heightened Def Con from 0.000366966 to 0.000366967
Heightened Def Con from 0.000366967 to 0.000366967
Heightened Def Con from 0.000366968 +to 0.000366969
Heightened Def Con from 0.000366969 to 0.000366969
Heightened Def Con from 0.000366969 +to 0.000366971
Heightened Def Con from 0.000366973 to 0.000366973
Heightened Def Con from 0.000366973 to 0.000366973
Heightened Def Con from 0.000366973 to 0.000366973
Heightened Def Con from 0.000366973 to 0.000366973
Heightened Def Con from 0.000366973 to 0.000366974
Heightened Def Con from 0.000366974 to 0.000366975
Heightened Def Con from 0.000366976 ++to 0.000366978
Heightened Def Con from 0.00036698 to 0.000366981
Heightened Def Con from 0.000366981 to 0.000366982
Heightened Def Con from 0.000366996 to 0.000366996
Heightened Def Con from 0.000366996 to 0.000366996
Heightened Def Con from 0.000366996 to 0.000366996
Heightened Def Con from 0.000366996 to 0.000366996
Heightened Def Con from 0.000366997 to 0.000366997
Heightened Def Con from 0.000366997 to 0.000366998
Heightened Def Con from 0.000367 to 0.000367001
Heightened Def Con from 0.000367003 to 0.000367004
Heightened Def Con from 0.00036701 to 0.000367011
Heightened Def Con from 0.000367011 +to 0.000367012
Heightened Def Con from 0.000367027 to 0.000367028
Heightened Def Con from 0.000367028 to 0.000367029
Heightened Def Con from 0.000367036 +to 0.000367037
Heightened Def Con from 0.000367039 to 0.00036704
Heightened Def Con from 0.000367046 to 0.000367047
Heightened Def Con from 0.000367047 to 0.000367048
Heightened Def Con from 0.000367048 to 0.000367049
Heightened Def Con from 0.000367049 to 0.000367049
Heightened Def Con from 0.000367049 to 0.00036705
Heightened Def Con from 0.00036705 to 0.000367051
Heightened Def Con from 0.000367051 to 0.000367051
Heightened Def Con from 0.000367051 to 0.000367052
Heightened Def Con from 0.000367052 to 0.000367053
Heightened Def Con from 0.000367053 to 0.000367053
Heightened Def Con from 0.000367053 to 0.000367054
Heightened Def Con from 0.000367055 to 0.000367056
Heightened Def Con from 0.00036706 to 0.000367061
Heightened Def Con from 0.000367061 +to 0.000367062
Heightened Def Con from 0.000367062 to 0.000367063
Heightened Def Con from 0.000367067 to 0.000367068
Heightened Def Con from 0.000367068 to 0.000367069
Heightened Def Con from 0.000367078 to 0.000367079
Heightened Def Con from 0.000367079 to 0.00036708
Heightened Def Con from 0.00036708 +to 0.00036708
Heightened Def Con from 0.00036708 to 0.000367081
Heightened Def Con from 0.000367081 to 0.000367082
Heightened Def Con from 0.000367087 to 0.000367087
Heightened Def Con from 0.000367087 to 0.000367089
Heightened Def Con from 0.000367097 to 0.000367097
Heightened Def Con from 0.000367097 to 0.000367098
Heightened Def Con from 0.000367098 to 0.000367098
Heightened Def Con from 0.000367098 to 0.000367098
Heightened Def Con from 0.000367098 to 0.000367098
Heightened Def Con from 0.000367098 to 0.000367098
Heightened Def Con from 0.000367098 to 0.000367098
Heightened Def Con from 0.000367098 +to 0.000367098
Heightened Def Con from 0.000367098 to 0.0003671
Heightened Def Con from 0.0003671 +++to 0.000367101
Heightened Def Con from 0.000367101 to 0.000367101
Heightened Def Con from 0.000367101 to 0.000367101
Heightened Def Con from 0.000367101 +++to 0.000367102
Heightened Def Con from 0.000367102 to 0.000367103
Heightened Def Con from 0.000367103 to 0.000367103
Heightened Def Con from 0.000367103 to 0.000367103
Heightened Def Con from 0.000367103 to 0.000367104
Heightened Def Con from 0.000367104 to 0.000367106
Heightened Def Con from 0.000367106 to 0.000367106
Heightened Def Con from 0.000367106 +++to 0.000367111
Heightened Def Con from 0.000367111 to 0.000367111
Heightened Def Con from 0.000367111 ++to 0.000367113
Heightened Def Con from 0.000367113 ++to 0.000367116
Heightened Def Con from 0.000367116 to 0.000367116
Heightened Def Con from 0.000367116 ++to 0.000367116
Heightened Def Con from 0.000367116 to 0.000367117
Heightened Def Con from 0.000367117 to 0.000367118
Heightened Def Con from 0.000367118 to 0.000367118
Heightened Def Con from 0.000367118 to 0.000367118
Heightened Def Con from 0.000367118 to 0.000367121
Heightened Def Con from 0.000367121 to 0.000367122
Heightened Def Con from 0.000367122 +++++to 0.000367124
Heightened Def Con from 0.000367124 +to 0.000367124
Heightened Def Con from 0.000367124 to 0.000367124
Heightened Def Con from 0.000367124 +to 0.000367124
Heightened Def Con from 0.000367124 to 0.000367127
Heightened Def Con from 0.000367128 to 0.000367128
Heightened Def Con from 0.000367128 to 0.000367131
Heightened Def Con from 0.000384 +to 0.000384004
Heightened Def Con from 0.000384004 to 0.000384006
Heightened Def Con from 0.000384006 to 0.000384007
Heightened Def Con from 0.000384036 to 0.000384036
Heightened Def Con from 0.000384036 +to 0.000384039
Heightened Def Con from 0.000384086 to 0.000384088
Heightened Def Con from 0.000384089 to 0.000384089
Heightened Def Con from 0.000384089 to 0.000384091
Heightened Def Con from 0.000384102 to 0.000384104
Heightened Def Con from 0.000384109 to 0.000384111
Heightened Def Con from 0.000384188 to 0.00038419
Heightened Def Con from 0.00038419 to 0.000384192
Heightened Def Con from 0.000384785 to 0.000384786
Heightened Def Con from 0.000384901 to 0.000384901
Heightened Def Con from 0.000384902 to 0.000384903
Heightened Def Con from 0.000385001 to 0.000385003
Heightened Def Con from 0.000389211 to 0.000389212
Heightened Def Con from 0.000389215 to 0.000389215
Heightened Def Con from 0.000389215 to 0.000389216
Heightened Def Con from 0.000389216 +to 0.000389216
Heightened Def Con from 0.000389216 to 0.000389216
Heightened Def Con from 0.000389217 to 0.000389217
Heightened Def Con from 0.000389217 to 0.000389219
Heightened Def Con from 0.000389219 to 0.000389219
Heightened Def Con from 0.000389219 to 0.000389221
Heightened Def Con from 0.000389227 to 0.000389228
Heightened Def Con from 0.000389229 to 0.000389231
Heightened Def Con from 0.000389262 to 0.000389262
Heightened Def Con from 0.000389262 to 0.000389263
Heightened Def Con from 0.000389263 to 0.000389265
Heightened Def Con from 0.000389266 to 0.000389266
Heightened Def Con from 0.000389267 to 0.000389267
Heightened Def Con from 0.000389267 to 0.000389267
Heightened Def Con from 0.000389267 to 0.000389268
Heightened Def Con from 0.000389271 to 0.000389273
Heightened Def Con from 0.000389287 to 0.000389288
Heightened Def Con from 0.000389323 to 0.000389323
Heightened Def Con from 0.000389323 to 0.000389324
Heightened Def Con from 0.00038935 to 0.00038935
Heightened Def Con from 0.00038935 to 0.000389351
Heightened Def Con from 0.000389826 to 0.000389827
Heightened Def Con from 0.000389827 to 0.000389827
Heightened Def Con from 0.000389827 to 0.000389828
Heightened Def Con from 0.000389828 to 0.000389829
Heightened Def Con from 0.00038983 to 0.00038983
Heightened Def Con from 0.00038983 +to 0.000389831
Heightened Def Con from 0.000389831 to 0.000389832
Heightened Def Con from 0.000389839 to 0.000389839
Heightened Def Con from 0.000389839 to 0.000389839
Heightened Def Con from 0.000389839 to 0.000389839
Heightened Def Con from 0.000389839 to 0.00038984
Heightened Def Con from 0.00038984 to 0.00038984
Heightened Def Con from 0.00038984 to 0.000389841
Heightened Def Con from 0.000389841 to 0.000389842
Heightened Def Con from 0.000389842 +to 0.000389843
Heightened Def Con from 0.000389845 to 0.000389846
Heightened Def Con from 0.000389846 to 0.000389848
Heightened Def Con from 0.000389852 to 0.000389853
Heightened Def Con from 0.000389853 +to 0.000389854
Heightened Def Con from 0.000389857 to 0.000389857
Heightened Def Con from 0.000389864 to 0.000389865
Heightened Def Con from 0.000389867 to 0.000389868
Heightened Def Con from 0.000389869 to 0.000389869
Heightened Def Con from 0.000389869 +to 0.00038987
Heightened Def Con from 0.000389874 to 0.000389875
Heightened Def Con from 0.000389884 to 0.000389886
Heightened Def Con from 0.000390308 to 0.000390309
Heightened Def Con from 0.000390311 to 0.000390311
Heightened Def Con from 0.000390311 to 0.000390312
Heightened Def Con from 0.000390312 to 0.000390312
Heightened Def Con from 0.000390312 to 0.000390313
Heightened Def Con from 0.000390313 to 0.000390314
Heightened Def Con from 0.000390314 +to 0.000390316
Heightened Def Con from 0.000390321 to 0.000390321
Heightened Def Con from 0.000390322 to 0.000390323
